CCL,PLC,Attack Surface
286.6161964,272.5232194,0.031320579
288.0038713,269.9262993,0.029157277
257.8675879,257.8346685,0.027859363
286.6357467,271.8344317,0.029589927
259.9354912,242.7451964,0.026849913
268.0197741,253.5837182,0.028436207
289.2423426,272.2206491,0.030022583
184.4048257,182.1507654,0.023245096
261.7714743,246.5510272,0.026849913
299.5764739,283.3877938,0.030599465
297.2943228,279.8357335,0.030599465
258.2838457,242.3575491,0.019641075
172.8620451,179.4999046,0.028724633
196.2843719,205.823482,0.02295674
283.4060104,254.6548434,0.030022583
246.3093058,240.9456808,0.026705709
288.8519777,276.377486,0.030599465
288.6055897,271.8493914,0.030022583
291.6715632,271.3246095,0.030166802
285.5122655,272.8970133,0.030743686
248.742298,255.6670686,0.02728253
263.4463201,248.0822556,0.027715153
257.5009806,246.7020783,0.02728253
284.8141537,273.3784032,0.031320579
281.6479139,272.0433532,0.030887909
266.9131845,253.4903827,0.027715153
264.8532637,250.6204665,0.028147783
284.8324533,273.0940459,0.031753254
266.4225859,249.6042236,0.027715153
205.3260536,225.451285,0.019641075
263.6861873,246.2718957,0.033339765
301.2075397,275.8216838,0.031032132
275.2502498,259.4021246,0.029878364
301.6313441,277.0492908,0.031464804
273.3874675,258.8089876,0.02858042
293.755835,279.0044457,0.030887909
301.0110586,275.3474049,0.03189748
287.2445488,272.9931457,0.030599465
279.3919954,266.0037532,0.02944571
291.3608692,275.9140141,0.032185933
287.9417191,269.5706771,0.029157277
296.3985708,276.7318179,0.031032132
296.8858943,282.3619227,0.031032132
272.6608938,262.6316991,0.029013062
276.8896073,266.1954669,0.029013062
257.9552405,242.3575491,0.026417304
260.1577404,262.2501093,0.028868847
292.0390197,273.6917558,0.030599465
283.2710681,267.4499579,0.029157277
236.3583956,236.4137971,0.026561506
280.2982499,269.1097598,0.029878364
298.7753746,274.824458,0.031032132
288.3287534,275.7008504,0.030022583
267.6803208,258.2893043,0.029589927
145.1527294,139.7446544,0.021082562
252.4272297,250.1426218,0.027859363
300.4817563,280.4079733,0.031176355
146.0086594,139.7961045,0.021515042
249.1332028,249.5082157,0.025984702
286.1523288,272.3589113,0.031320579
258.2862098,242.3488896,0.019641075
289.370144,276.619747,0.037378371
284.1982747,272.3641784,0.029878364
295.8094156,275.7192275,0.030743686
250.4653694,245.3590007,0.026417304
291.5460275,274.7933889,0.030599465
285.442805,272.2245002,0.031320579
264.4279183,248.3519938,0.026849913
283.6981799,271.8003879,0.030455243
